0.084379;0.00498729
0.126102;0.0348696
0.167825;0.0841151
0.209547;0.172305
0.25127;0.227892
0.292993;0.0338699
0.334716;0.216837
0.376438;0.0593458
0.418161;0.0433245
0.459884;0.0543033
0.501607;0.151569
0.543329;0
0.585052;0.0361803
0.626775;0
0.668498;0.0541838
0.71022;0.174717
0.751943;0.0922918
0.793666;0
0.835389;0.0584506
0.877111;0.0881004
0.918834;0
0.960557;0
1.00228;0.176914
1.044002;0.0330939
1.085725;0.015639
1.127448;0
1.169171;0.023391
1.210893;0.0305228
1.252616;0
1.294339;0
1.336062;0
1.377784;0
1.419507;0
1.46123;0
1.502953;0
1.544675;0
1.586398;0
1.628121;0
1.669844;0
