0.0848977;0
0.127139;0
0.169381;0.216754
0.211622;0.0812807
0.253864;0.199543
0.296105;0.117776
0.338346;0.115811
0.380588;0.137629
0.422829;0.0787915
0.465071;0.0834315
0.507312;0.0513932
0.549554;0.0489348
0.591795;0.0404182
0.634037;0
0.676278;0.0545148
0.718519;0
0.760761;0.0757523
0.803002;0.0374989
0.845244;0.093929
0.887485;0.0853094
0.929727;0.0846327
0.971968;0.0454849
1.01421;0.055553
1.056451;0.132414
1.098693;0.113896
1.140934;0
1.183175;0.0320732
1.225417;0.0262926
1.267658;0
1.3099;0
1.352141;0
1.394383;0
1.436624;0
1.478866;0
1.521107;0
1.563349;0
1.60559;0
1.647831;0
1.690073;0
