0.084379;1.82931
0.126102;1.78534
0.167825;2.04462
0.209547;3.01473
0.25127;3.06137
0.292993;3.32941
0.334716;2.9839
0.376438;3.01834
0.418161;2.84121
0.459884;2.6449
0.501607;2.60659
0.543329;2.44052
0.585052;2.38438
0.626775;2.18734
0.668498;2.0912
0.71022;1.97651
0.751943;1.98271
0.793666;1.93886
0.835389;1.85105
0.877111;1.83751
0.918834;1.78309
0.960557;1.77108
1.00228;1.69326
1.044002;1.65018
1.085725;1.8302
1.127448;1.73698
1.169171;1.5145
1.210893;0
1.252616;0
1.294339;0
1.336062;0
1.377784;0
1.419507;0
1.46123;0
1.502953;0
1.544675;0
1.586398;0
1.628121;0
1.669844;0
