0.0850702;1.96446
0.127484;2.02498
0.169898;2.54076
0.212312;3.25339
0.254726;3.38639
0.29714;3.46023
0.339554;3.30866
0.381968;3.14902
0.424382;2.95414
0.466796;2.83171
0.50921;2.6712
0.551624;2.50411
0.594038;2.39562
0.636452;2.22579
0.678866;2.17544
0.72128;2.03986
0.763694;1.99556
0.806108;1.90785
0.848522;1.82678
0.890936;1.83906
0.93335;1.91011
0.975764;1.74584
1.018178;1.79161
1.060592;1.74
1.103006;1.69408
1.14542;1.69038
1.187834;1.85029
1.230248;1.87485
1.272662;0
1.315076;0
1.35749;0
1.399904;0
1.442318;0
1.484732;0
1.527146;0
1.56956;0
1.611974;0
1.654388;0
1.696802;0
