0.0843267;1.831
0.125997;10.348
0.167667;13.263
0.209338;35.84
0.251008;38.4
0.292679;32.63
0.334349;31.24
0.376019;27.32
0.41769;25.59
0.45936;20.93
0.501031;16.97
0.542701;15.303
0.584372;12.054
0.626042;9.443
0.667712;8.146
0.709383;6.468
0.751053;5.569
0.792724;4.291
0.834394;3.485
0.876064;2.754
0.917735;2.106
0.959405;1.536
1.001076;1.186
1.042746;0.916
1.084416;0.579
1.126087;0.373
1.167757;0.238
1.209428;0.127
1.251098;0.038
1.292768;0.009
1.334439;0.001
1.376109;0
1.41778;0
1.45945;0
1.50112;0
1.542791;0
1.584461;0
1.626132;0
1.667802;0
