0.0845921;1.964
0.126528;9.271
0.168464;13.216
0.210399;31.09
0.252335;33
0.294271;30.25
0.336207;26.96
0.378143;24.78
0.420079;19.58
0.462014;16.62
0.50395;14.429
0.545886;12.602
0.587822;10.21
0.629758;8.125
0.671693;6.39
0.713629;5.355
0.755565;4.111
0.797501;3.308
0.839437;2.688
0.881372;2.021
0.923308;1.53
0.965244;1.257
1.00718;0.817
1.049116;0.549
1.091052;0.392
1.132987;0.223
1.174923;0.124
1.216859;0.068
1.258795;0.018
1.300731;0.007
1.342666;0
1.384602;0
1.426538;0
1.468474;0
1.51041;0
1.552345;0
1.594281;0
