0.0843555;1.849
0.126055;10.833
0.167754;15.58
0.209453;38.96
0.251153;41.91
0.292852;40.44
0.334551;37.4
0.37625;32.41
0.41795;27.17
0.459649;24.1
0.501348;19.68
0.543047;16.93
0.584747;14.97
0.626446;10.757
0.668145;9.142
0.709844;7.747
0.751544;6.21
0.793243;4.642
0.834942;3.844
0.876641;3.059
0.918341;2.392
0.96004;1.776
1.001739;1.334
1.043438;0.99
1.085138;0.712
1.126837;0.488
1.168536;0.25
1.210235;0.206
1.251935;0.091
1.293634;0.017
1.335333;0.004
1.377032;0
1.418732;0
1.460431;0
1.50213;0
1.543829;0
1.585529;0
1.627228;0
1.668927;0
