0.0853058;1.215
0.127955;10.708
0.170605;15.879
0.213255;42.93
0.255904;41.88
0.298554;41.46
0.341203;33.72
0.383853;31.79
0.426502;29.63
0.469152;23.4
0.511802;19.14
0.554451;15.648
0.597101;12.367
0.63975;10.078
0.6824;8.422
0.725049;6.524
0.767699;5.33
0.810349;4.135
0.852998;3.27
0.895648;2.653
0.938297;1.991
0.980947;1.571
1.023596;1.17
1.066246;0.802
1.108896;0.57
1.151545;0.304
1.194195;0.174
1.236844;0.089
1.279494;0.026
1.322143;0.012
1.364793;0
1.407443;0
1.450092;0
1.492742;0
1.535391;0
1.578041;0
1.62069;0
1.66334;0
1.70599;0
