0.0851804;4.218
0.127704;11.854
0.170229;21.04
0.212753;36.89
0.255277;34.39
0.297801;30.17
0.340325;29.7
0.382849;25.56
0.425373;21.45
0.467897;17.43
0.510422;15.067
0.552946;12.891
0.59547;10.059
0.637994;8.758
0.680518;6.782
0.723042;5.139
0.765566;4.296
0.80809;3.332
0.850615;2.654
0.893139;2.153
0.935663;1.563
0.978187;1.231
1.020711;0.775
1.063235;0.599
1.105759;0.329
1.148283;0.189
1.190808;0.091
1.233332;0.038
1.275856;0.005
1.31838;0.002
1.360904;0
1.403428;0
1.445952;0
1.488476;0
1.531001;0
1.573525;0
1.616049;0
1.658573;0
