0.0850909;2.094
0.127526;9.081
0.16996;14.579
0.212395;30.18
0.25483;29.86
0.297264;28.58
0.339699;25.77
0.382134;23.14
0.424568;19.96
0.467003;16.93
0.509438;14.235
0.551872;11.595
0.594307;9.619
0.636742;7.66
0.679177;6.132
0.721611;4.95
0.764046;4.097
0.806481;3.498
0.848915;2.444
0.89135;1.925
0.933785;1.511
0.976219;1.18
1.018654;0.745
1.061089;0.43
1.103523;0.243
1.145958;0.141
1.188393;0.077
1.230827;0.021
1.273262;0.005
1.315697;0
1.358131;0
1.400566;0
1.443001;0
1.485436;0
1.52787;0
1.570305;0
1.61274;0
