0.0851937;1.562
0.127731;11.551
0.170269;17.2
0.212806;41.65
0.255344;44.7
0.297881;41.48
0.340419;38.78
0.382956;36.24
0.425494;31.53
0.468031;25.99
0.510569;22.62
0.553106;18.44
0.595644;14.386
0.638181;12.241
0.680719;10.033
0.723256;8.129
0.765794;6.712
0.808331;5.373
0.850869;4.394
0.893406;3.589
0.935944;2.681
0.978481;2.156
1.021019;1.471
1.063556;0.969
1.106094;0.734
1.148631;0.475
1.191169;0.335
1.233706;0.182
1.276244;0.086
1.318781;0.027
1.361319;0.006
1.403856;0
1.446394;0
1.488931;0
1.531469;0
1.574006;0
1.616544;0
1.659081;0
1.701619;0
1.744156;0
