0.0844821;3.56
0.126308;12.216
0.168134;18.02
0.20996;40.03
0.251786;36.94
0.293611;35.15
0.335437;31.92
0.377263;29.43
0.419089;24.47
0.460915;21.5
0.502741;19.05
0.544567;15.634
0.586392;13.037
0.628218;10.359
0.670044;8.004
0.71187;7.356
0.753696;5.747
0.795522;4.432
0.837347;3.678
0.879173;2.977
0.920999;2.355
0.962825;1.707
1.004651;1.237
1.046477;0.883
1.088303;0.668
1.130128;0.424
1.171954;0.213
1.21378;0.139
1.255606;0.054
1.297432;0.015
1.339258;0.006
1.381084;0.001
1.422909;0
1.464735;0
1.506561;0
1.548387;0
1.590213;0
1.632039;0
1.673865;0
