0.0847782;1.089
0.1269;10.903
0.169022;16.03
0.211144;40.25
0.253266;45.26
0.295388;41.07
0.33751;37.51
0.379632;34
0.421754;29.54
0.463876;25.69
0.505998;20.65
0.54812;17.27
0.590242;12.845
0.632364;10.813
0.674486;9.046
0.716607;7.537
0.758729;5.803
0.800851;5.168
0.842973;4.342
0.885095;3.389
0.927217;2.532
0.969339;1.781
1.011461;1.44
1.053583;0.887
1.095705;0.614
1.137827;0.399
1.179949;0.254
1.222071;0.132
1.264193;0.049
1.306315;0.032
1.348437;0.009
1.390559;0
1.432681;0
1.474803;0
1.516925;0
1.559046;0
1.601168;0
1.64329;0
1.685412;0
1.727534;0
1.769656;0
