0.084547;1.628
0.126438;10.804
0.168329;15.093
0.210219;38.95
0.25211;39.28
0.294001;38.63
0.335892;33.78
0.377782;32.29
0.419673;27.89
0.461564;23.67
0.503455;19.61
0.545345;16.71
0.587236;13.56
0.629127;10.956
0.671018;8.984
0.712908;7.127
0.754799;6.346
0.79669;4.546
0.838581;3.578
0.880471;2.954
0.922362;2.293
0.964253;1.602
1.006144;1.242
1.048034;0.889
1.089925;0.608
1.131816;0.41
1.173707;0.222
1.215597;0.12
1.257488;0.054
1.299379;0.019
1.34127;0
1.38316;0
1.425051;0
1.466942;0
1.508833;0
1.550723;0
1.592614;0
1.634505;0
1.676396;0
1.718286;0
1.760177;0
