0.0844929;1.851
0.126329;8.295
0.168166;13.189
0.210003;28.6
0.251839;32.59
0.293676;29.73
0.335513;24.9
0.377349;23.63
0.419186;19.81
0.461022;17.24
0.502859;14.405
0.544696;12.346
0.586532;9.495
0.628369;7.514
0.670206;6.864
0.712042;5.168
0.753879;4.432
0.795715;3.431
0.837552;2.628
0.879389;1.993
0.921225;1.677
0.963062;1.299
1.004899;0.821
1.046735;0.611
1.088572;0.416
1.130408;0.266
1.172245;0.1
1.214082;0.037
1.255918;0.012
1.297755;0.002
1.339592;0
1.381428;0
1.423265;0
1.465101;0
1.506938;0
1.548775;0
1.590611;0
1.632448;0
