0.0850682;1.253
0.12748;10.178
0.169892;15.367
0.212304;37.34
0.254716;40.22
0.297128;37.92
0.33954;35.21
0.381952;33.01
0.424364;28.16
0.466776;23.57
0.509188;19.99
0.5516;16.2
0.594012;13.085
0.636424;11.303
0.678836;8.306
0.721248;7.028
0.76366;5.585
0.806072;4.578
0.848484;3.613
0.890896;2.534
0.933308;2.124
0.97572;1.521
1.018132;1.146
1.060544;0.872
1.102956;0.609
1.145368;0.364
1.18778;0.239
1.230192;0.122
1.272604;0.048
1.315016;0.014
1.357428;0.005
1.39984;0
1.442252;0
1.484664;0
1.527076;0
1.569487;0
1.611899;0
1.654311;0
1.696723;0
1.739135;0
