0.0844198;4.967
0.126183;15.712
0.167947;22.94
0.20971;49.16
0.251474;46.59
0.293237;41.49
0.335001;37.58
0.376765;35.99
0.418528;31.32
0.460292;24.41
0.502055;21.32
0.543819;18.12
0.585582;14.876
0.627346;12.511
0.669109;10.024
0.710873;8.162
0.752636;6.613
0.7944;5.293
0.836164;4.179
0.877927;3.258
0.919691;2.718
0.961454;1.988
1.003218;1.59
1.044981;1.121
1.086745;0.867
1.128508;0.49
1.170272;0.308
1.212035;0.187
1.253799;0.144
1.295562;0.041
1.337326;0.018
1.37909;0.005
1.420853;0
1.462617;0
1.50438;0
1.546144;0
1.587907;0
1.629671;0
1.671434;0
1.713198;0
