0.0850168;1.842
0.127377;6.297
0.169738;11.23
0.212098;21.03
0.254459;20.95
0.296819;18.76
0.33918;17.52
0.381541;15.531
0.423901;14.763
0.466262;12.135
0.508622;9.288
0.550983;7.88
0.593343;6.492
0.635704;5.084
0.678064;4.094
0.720425;3.174
0.762785;2.704
0.805146;1.809
0.847506;1.148
0.889867;0.951
0.932227;0.666
0.974588;0.387
1.016948;0.245
1.059309;0.135
1.10167;0.06
1.14403;0.016
1.186391;0.004
1.228751;0
1.271112;0
1.313472;0
1.355833;0
1.398193;0
1.440554;0
1.482914;0
1.525275;0
1.567635;0
