0.0851146;4.434
0.127573;11.778
0.170031;21.43
0.21249;36.57
0.254948;35.06
0.297406;32.67
0.339865;30.42
0.382323;28.52
0.424781;25.06
0.46724;20.42
0.509698;17.26
0.552156;14.062
0.594615;11.604
0.637073;9.064
0.679531;7.123
0.72199;6.113
0.764448;5.075
0.806906;3.624
0.849365;3.179
0.891823;2.482
0.934281;1.891
0.97674;1.281
1.019198;0.975
1.061656;0.636
1.104115;0.43
1.146573;0.251
1.189031;0.134
1.23149;0.062
1.273948;0.015
1.316406;0.006
1.358865;0
1.401323;0
1.443781;0
1.48624;0
1.528698;0
1.571156;0
1.613615;0
1.656073;0
1.698531;0
