0.0845884;2.888
0.126521;12.397
0.168453;17.72
0.210385;39.15
0.252317;39.98
0.294249;34.49
0.336181;33.9
0.378114;31.46
0.420046;28.12
0.461978;23.38
0.50391;19.52
0.545842;16.44
0.587774;13.574
0.629706;11.065
0.671639;9.153
0.713571;7.558
0.755503;6.257
0.797435;5.227
0.839367;4.152
0.881299;3.206
0.923232;2.425
0.965164;1.877
1.007096;1.43
1.049028;1.093
1.09096;0.743
1.132892;0.526
1.174825;0.313
1.216757;0.204
1.258689;0.086
1.300621;0.037
1.342553;0.007
1.384485;0
1.426417;0
1.46835;0
1.510282;0
1.552214;0
1.594146;0
1.636078;0
1.67801;0
